STATION,NAME,DATE,TAVG,TMAX,TMIN
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/29/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/30/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",1/31/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/1/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/2/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/3/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/4/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/5/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/6/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/7/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/8/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/9/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/10/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/11/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",2/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/1/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/2/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/3/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/4/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/5/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/6/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/7/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/8/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/9/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/10/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/11/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/29/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/30/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",3/31/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/1/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/2/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/3/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/4/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/5/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/6/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/7/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/8/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/9/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/10/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/11/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/29/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",4/30/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/1/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/2/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/3/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/4/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/5/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/6/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/7/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/8/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/9/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/10/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/11/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/29/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/30/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",5/31/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/1/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/2/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/3/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/4/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/5/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/6/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/7/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/8/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/9/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/10/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/11/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/29/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",6/30/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/1/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/2/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/3/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/4/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/5/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/6/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/7/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/8/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/9/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/10/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/11/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/12/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/13/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/14/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/15/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/16/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/17/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/18/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/19/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/20/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/21/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/22/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/23/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/24/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/25/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/26/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/27/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/28/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/29/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/30/2011,,,
US1TXKN0046,"BOERNE 3.3 SSE, TX US",7/31/2011,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/1/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/2/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/3/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/4/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/5/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/6/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/7/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/8/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/9/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/10/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/11/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/12/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/13/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/14/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/15/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/16/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/17/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/18/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/19/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/20/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/21/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/22/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/23/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/25/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/26/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/27/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/28/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/29/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/30/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",1/31/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/1/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/2/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/3/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/4/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/5/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/6/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/7/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/8/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/9/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/10/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/11/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/12/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/13/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/14/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/15/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/16/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/17/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/18/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/19/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/20/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/21/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/22/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/23/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/24/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/25/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/26/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/27/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",2/28/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/1/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/2/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/3/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/4/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/5/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/6/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/7/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/8/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/9/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/10/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/11/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/12/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/13/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/14/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/15/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/16/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/17/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/18/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/19/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/20/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/21/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/22/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/23/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/24/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/25/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/26/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/27/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/28/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/29/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/30/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",3/31/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/1/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/2/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/3/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/4/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/5/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/6/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/7/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/9/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/10/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/11/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/12/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/13/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/14/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/15/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/16/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/17/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/18/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/20/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/21/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/22/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/23/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/24/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/25/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/26/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/27/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/28/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/29/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",4/30/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/1/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/2/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/3/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/4/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/5/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/6/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/7/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/8/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/9/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/10/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/11/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/12/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/13/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/14/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/15/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/16/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/17/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/18/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/19/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/20/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/21/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/22/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/23/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/24/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/25/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/26/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/27/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/28/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/29/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/30/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",5/31/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/1/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/2/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/3/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/4/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/5/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/6/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/7/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/8/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/9/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/10/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/11/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/12/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/13/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/14/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/15/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/16/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/17/2010,,,
US1TXGP0029,"SCHERTZ 2.2 N, TX US",6/18/2010,,,
